,PRODUCT,NOART,QTY,ENROUTE,MODE,AV3MT01,AV6MT01,POSPRO,Month,Sale,filename,LABO,Frequency,Product Type,Comments
9430,OLMAT TABS 40MG 30'S,98458,787,0,7,124,117,0,2015-08-01 00:00:00,72,2016-12-29 00:00:00,208791,37,Anti-hypertensive,Available
9431,OLMAT TABS 40MG 30'S,98458,787,0,7,124,117,0,2015-07-01 00:00:00,90,2016-12-29 00:00:00,208791,37,Anti-hypertensive,Available
9432,OLMAT TABS 40MG 30'S,98458,787,0,7,124,117,0,2015-06-01 00:00:00,168,2016-12-29 00:00:00,208791,37,Anti-hypertensive,Available
9433,OLMAT TABS 40MG 30'S,98458,764,0,7,129,145,0,2016-07-01 00:00:00,148,2017-01-30 00:00:00,208791,37,Anti-hypertensive,Available
9434,OLMAT TABS 40MG 30'S,98458,435,1690,7,152,150,0,2016-09-01 00:00:00,244,2017-02-27 00:00:00,208791,37,Anti-hypertensive,Available
9435,OLMAT TABS 40MG 30'S,98458,435,1690,7,152,150,0,2016-08-01 00:00:00,131,2017-02-27 00:00:00,208791,37,Anti-hypertensive,Available
9436,OLMAT TABS 40MG 30'S,98458,1907,0,7,190,159,0,2016-10-01 00:00:00,71,2017-04-25 00:00:00,208791,37,Anti-hypertensive,Available
9437,OLMAT TABS 40MG 30'S,98458,1652,0,7,215,184,0,2016-11-01 00:00:00,264,2017-05-31 00:00:00,208791,37,Anti-hypertensive,Available
9438,OLMAT TABS 40MG 30'S,98458,1551,0,7,164,159,0,2016-12-01 00:00:00,51,2017-06-27 00:00:00,208791,37,Anti-hypertensive,Available
9439,OLMAT TABS 40MG 30'S,98458,1185,0,7,140,165,0,2017-01-01 00:00:00,141,2017-07-27 00:00:00,208791,37,Anti-hypertensive,Available
9440,OLMAT TABS 40MG 30'S,98458,1036,0,7,192,203,0,2017-02-01 00:00:00,270,2017-08-24 00:00:00,208791,37,Anti-hypertensive,Available
9441,OLMAT TABS 40MG 30'S,98458,871,0,7,214,189,0,2017-03-01 00:00:00,158,2017-09-25 00:00:00,208791,37,Anti-hypertensive,Available
9442,OLMAT TABS 40MG 30'S,98458,558,1296,7,246,193,0,2017-04-01 00:00:00,218,2017-10-30 00:00:00,208791,37,Anti-hypertensive,Available
9443,OLMAT TABS 40MG 30'S,98458,1629,0,7,206,199,0,2017-05-01 00:00:00,116,2017-11-27 00:00:00,208791,37,Anti-hypertensive,Available
9444,OLMAT TABS 40MG 30'S,98458,1544,0,7,182,214,0,2017-06-01 00:00:00,87,2017-12-27 00:00:00,208791,37,Anti-hypertensive,Available
9445,OLMAT TABS 40MG 30'S,98458,1263,0,7,209,228,0,2017-07-01 00:00:00,372,2018-01-29 00:00:00,208791,37,Anti-hypertensive,Available
9446,OLMAT TABS 40MG 30'S,98458,1060,0,7,187,197,0,2017-08-01 00:00:00,184,2018-02-27 00:00:00,208791,37,Anti-hypertensive,Available
9447,OLMAT TABS 40MG 30'S,98458,859,0,7,209,194,0,2017-09-01 00:00:00,182,2018-03-27 00:00:00,208791,37,Anti-hypertensive,Available
9448,OLMAT TABS 40MG 30'S,98458,616,0,7,169,189,0,2017-10-01 00:00:00,251,2018-04-23 00:00:00,208791,37,Anti-hypertensive,Available
9449,OLMAT TABS 40MG 30'S,98458,374,0,7,216,202,0,2017-11-01 00:00:00,114,2018-05-24 00:00:00,208791,37,Anti-hypertensive,Available
9450,OLMAT TABS 40MG 30'S,98458,45,0,7,300,243,0,2018-06-01 00:00:00,100,2018-06-25 00:00:00,208791,37,Anti-hypertensive,Available
9451,OLMAT TABS 40MG 30'S,98458,45,0,7,300,243,0,2018-05-01 00:00:00,363,2018-06-25 00:00:00,208791,37,Anti-hypertensive,Available
9452,OLMAT TABS 40MG 30'S,98458,45,0,7,300,243,0,2018-04-01 00:00:00,325,2018-06-25 00:00:00,208791,37,Anti-hypertensive,Available
9453,OLMAT TABS 40MG 30'S,98458,45,0,7,300,243,0,2018-03-01 00:00:00,212,2018-06-25 00:00:00,208791,37,Anti-hypertensive,Available
9454,OLMAT TABS 40MG 30'S,98458,45,0,7,300,243,0,2018-02-01 00:00:00,111,2018-06-25 00:00:00,208791,37,Anti-hypertensive,Available
9455,OLMAT TABS 40MG 30'S,98458,45,0,7,300,243,0,2018-01-01 00:00:00,185,2018-06-25 00:00:00,208791,37,Anti-hypertensive,Available
9456,OLMAT TABS 40MG 30'S,98458,45,0,7,300,243,0,2017-12-01 00:00:00,263,2018-06-25 00:00:00,208791,37,Anti-hypertensive,Available
9457,OMICAP 20MG CAPS 10X10'S,25839,1647,34000,7,8563,5303,0,2016-01-01 00:00:00,3167,2016-07-26 00:00:00,208791,37,Anti-ulcer,Available
9458,OMICAP 20MG CAPS 10X10'S,25839,104,54000,7,10707,6304,0,2016-02-01 00:00:00,115,2016-08-29 00:00:00,208791,37,Anti-ulcer,Available
9459,OMICAP 20MG CAPS 10X10'S,25839,10717,40000,7,5710,6299,0,2016-04-01 00:00:00,2738,2016-09-27 00:00:00,208791,37,Anti-ulcer,Available
9460,OMICAP 20MG CAPS 10X10'S,25839,10717,40000,7,5710,6299,0,2016-03-01 00:00:00,2848,2016-09-27 00:00:00,208791,37,Anti-ulcer,Available
9461,OMICAP 20MG CAPS 10X10'S,25839,6779,20000,7,3757,7232,0,2016-05-01 00:00:00,15078,2016-11-29 00:00:00,208791,37,Anti-ulcer,Available
9462,OMICAP 20MG CAPS 10X10'S,25839,187,20000,7,9082,7396,0,2016-06-01 00:00:00,7874,2016-12-28 00:00:00,208791,37,Anti-ulcer,Available
9463,OMICAP 20MG CAPS 10X10'S,25839,105,6300,7,11224,9343,0,2015-12-01 00:00:00,23828,2016-12-29 00:00:00,208791,37,Anti-ulcer,Available
9464,OMICAP 20MG CAPS 10X10'S,25839,105,6300,7,11224,9343,0,2015-11-01 00:00:00,32327,2016-12-29 00:00:00,208791,37,Anti-ulcer,Available
9465,OMICAP 20MG CAPS 10X10'S,25839,105,6300,7,11224,9343,0,2015-10-01 00:00:00,243,2016-12-29 00:00:00,208791,37,Anti-ulcer,Available
9466,OMICAP 20MG CAPS 10X10'S,25839,105,6300,7,11224,9343,0,2015-09-01 00:00:00,1101,2016-12-29 00:00:00,208791,37,Anti-ulcer,Available
9467,OMICAP 20MG CAPS 10X10'S,25839,105,6300,7,11224,9343,0,2015-08-01 00:00:00,786,2016-12-29 00:00:00,208791,37,Anti-ulcer,Available
9468,OMICAP 20MG CAPS 10X10'S,25839,105,6300,7,11224,9343,0,2015-07-01 00:00:00,20830,2016-12-29 00:00:00,208791,37,Anti-ulcer,Available
9469,OMICAP 20MG CAPS 10X10'S,25839,105,6300,7,11224,9343,0,2015-06-01 00:00:00,770,2016-12-29 00:00:00,208791,37,Anti-ulcer,Available
9470,OMICAP 20MG CAPS 10X10'S,25839,8,22161,7,8066,8972,0,2016-07-01 00:00:00,9170,2017-01-30 00:00:00,208791,37,Anti-ulcer,Available
9471,OMICAP 20MG CAPS 10X10'S,25839,467,46675,6,7267,5512,0,2016-09-01 00:00:00,8614,2017-02-27 00:00:00,208791,37,Anti-ulcer,Available
9472,OMICAP 20MG CAPS 10X10'S,25839,467,46675,6,7267,5512,0,2016-08-01 00:00:00,85,2017-02-27 00:00:00,208791,37,Anti-ulcer,Available
9473,OMICAP 20MG CAPS 10X10'S,25839,0,37948,6,11749,9908,0,2016-10-01 00:00:00,2572,2017-04-25 00:00:00,208791,37,Anti-ulcer,Available
9474,OMICAP 20MG CAPS 10X10'S,25839,19,1760,6,11723,9495,0,2016-11-01 00:00:00,16059,2017-05-31 00:00:00,208791,37,Anti-ulcer,Available
9475,OMICAP 20MG CAPS 10X10'S,25839,234,8892,6,12293,12465,0,2016-12-01 00:00:00,5568,2017-06-27 00:00:00,208791,37,Anti-ulcer,Available
9476,OMICAP 20MG CAPS 10X10'S,25839,1648,0,6,15962,13856,0,2017-01-01 00:00:00,174,2017-07-27 00:00:00,208791,37,Anti-ulcer,Available
9477,OMICAP 20MG CAPS 10X10'S,25839,0,19507,6,21879,16801,0,2017-02-01 00:00:00,32168,2017-08-24 00:00:00,208791,37,Anti-ulcer,Available
9478,OMICAP 20MG CAPS 10X10'S,25839,0,19507,6,10674,11483,0,2017-03-01 00:00:00,2906,2017-09-25 00:00:00,208791,37,Anti-ulcer,Available
9479,OMICAP 20MG CAPS 10X10'S,25839,0,19507,6,6036,10999,0,2017-04-01 00:00:00,94,2017-10-30 00:00:00,208791,37,Anti-ulcer,Available
9480,OMICAP 20MG CAPS 10X10'S,25839,1993,0,6,88,10983,0,2017-05-01 00:00:00,33879,2017-11-27 00:00:00,208791,37,Anti-ulcer,Available
9481,OMICAP 20MG CAPS 10X10'S,25839,49,10880,6,6883,6503,0,2017-06-01 00:00:00,13913,2017-12-27 00:00:00,208791,37,Anti-ulcer,Available
9482,OMICAP 20MG CAPS 10X10'S,25839,25,17760,6,7124,6580,0,2017-07-01 00:00:00,17845,2018-01-29 00:00:00,208791,37,Anti-ulcer,Available
9483,OMICAP 20MG CAPS 10X10'S,25839,10575,15920,6,7132,3610,0,2017-08-01 00:00:00,263,2018-02-27 00:00:00,208791,37,Anti-ulcer,Available
9484,OMICAP 20MG CAPS 10X10'S,25839,40,43440,6,7124,6883,0,2017-09-01 00:00:00,0,2018-03-27 00:00:00,208791,37,Anti-ulcer,Available
9485,OMICAP 20MG CAPS 10X10'S,25839,3,43471,6,6534,6829,0,2017-10-01 00:00:00,0,2018-04-23 00:00:00,208791,37,Anti-ulcer,Available
9486,OMICAP 20MG CAPS 10X10'S,25839,757,9680,6,11969,9551,0,2017-11-01 00:00:00,20648,2018-05-24 00:00:00,208791,37,Anti-ulcer,Available
9487,OMICAP 20MG CAPS 10X10'S,25839,105,0,6,15167,10964,0,2018-06-01 00:00:00,36,2018-06-25 00:00:00,208791,37,Anti-ulcer,Available
9488,OMICAP 20MG CAPS 10X10'S,25839,105,0,6,15167,10964,0,2018-05-01 00:00:00,29129,2018-06-25 00:00:00,208791,37,Anti-ulcer,Available
9489,OMICAP 20MG CAPS 10X10'S,25839,105,0,6,15167,10964,0,2018-04-01 00:00:00,16327,2018-06-25 00:00:00,208791,37,Anti-ulcer,Available
9490,OMICAP 20MG CAPS 10X10'S,25839,105,0,6,15167,10964,0,2018-03-01 00:00:00,46,2018-06-25 00:00:00,208791,37,Anti-ulcer,Available
9491,OMICAP 20MG CAPS 10X10'S,25839,105,0,6,15167,10964,0,2018-02-01 00:00:00,19533,2018-06-25 00:00:00,208791,37,Anti-ulcer,Available
9492,OMICAP 20MG CAPS 10X10'S,25839,105,0,6,15167,10964,0,2018-01-01 00:00:00,24,2018-06-25 00:00:00,208791,37,Anti-ulcer,Available
9493,OMICAP 20MG CAPS 10X10'S,25839,105,0,6,15167,10964,0,2017-12-01 00:00:00,725,2018-06-25 00:00:00,208791,37,Anti-ulcer,Available
9494,OPTIVE EYE DROPS 10ML,91414,190,792,7,277,139,0,2016-01-01 00:00:00,0,2016-07-26 00:00:00,52873,37,Lubricant,Available
9495,OPTIVE EYE DROPS 10ML,91414,0,1512,7,314,207,0,2016-02-01 00:00:00,0,2016-08-29 00:00:00,52873,37,Lubricant,Available
9496,OPTIVE EYE DROPS 10ML,91414,4,1656,7,259,230,0,2016-04-01 00:00:00,297,2016-09-27 00:00:00,52873,37,Lubricant,Available
9497,OPTIVE EYE DROPS 10ML,91414,4,1656,7,259,230,0,2016-03-01 00:00:00,0,2016-09-27 00:00:00,52873,37,Lubricant,Available
9498,OPTIVE EYE DROPS 10ML,91414,574,3088,7,258,286,0,2016-05-01 00:00:00,307,2016-11-29 00:00:00,52873,37,Lubricant,Available
9499,OPTIVE EYE DROPS 10ML,91414,85,3088,7,532,395,0,2016-06-01 00:00:00,228,2016-12-28 00:00:00,52873,37,Lubricant,Available
9500,OPTIVE EYE DROPS 10ML,91414,0,1257,3,7,25,1,2015-12-01 00:00:00,0,2016-12-29 00:00:00,52873,37,Lubricant,Available
9501,OPTIVE EYE DROPS 10ML,91414,0,1257,3,7,25,1,2015-11-01 00:00:00,0,2016-12-29 00:00:00,52873,37,Lubricant,Available
9502,OPTIVE EYE DROPS 10ML,91414,0,1257,3,7,25,1,2015-10-01 00:00:00,0,2016-12-29 00:00:00,52873,37,Lubricant,Available
9503,OPTIVE EYE DROPS 10ML,91414,0,1257,3,7,25,1,2015-09-01 00:00:00,20,2016-12-29 00:00:00,52873,37,Lubricant,Available
9504,OPTIVE EYE DROPS 10ML,91414,0,1257,3,7,25,1,2015-08-01 00:00:00,44,2016-12-29 00:00:00,52873,37,Lubricant,Available
9505,OPTIVE EYE DROPS 10ML,91414,0,1257,3,7,25,1,2015-07-01 00:00:00,47,2016-12-29 00:00:00,52873,37,Lubricant,Available
9506,OPTIVE EYE DROPS 10ML,91414,0,1257,3,7,25,1,2015-06-01 00:00:00,38,2016-12-29 00:00:00,52873,37,Lubricant,Available
9507,OPTIVE EYE DROPS 10ML,91414,2731,864,7,501,365,0,2016-07-01 00:00:00,408,2017-01-30 00:00:00,52873,37,Lubricant,Available
9508,OPTIVE EYE DROPS 10ML,91414,2471,0,7,416,337,0,2016-09-01 00:00:00,238,2017-02-27 00:00:00,52873,37,Lubricant,Available
9509,OPTIVE EYE DROPS 10ML,91414,2471,0,7,416,337,0,2016-08-01 00:00:00,140,2017-02-27 00:00:00,52873,37,Lubricant,Available
9510,OPTIVE EYE DROPS 10ML,91414,1884,1000,7,281,391,0,2016-10-01 00:00:00,396,2017-04-25 00:00:00,52873,37,Lubricant,Available
9511,OPTIVE EYE DROPS 10ML,91414,1581,1000,7,278,347,0,2016-11-01 00:00:00,961,2017-05-31 00:00:00,52873,37,Lubricant,Available
9512,OPTIVE EYE DROPS 10ML,91414,2217,0,7,323,252,0,2016-12-01 00:00:00,146,2017-06-27 00:00:00,52873,37,Lubricant,Available
9513,OPTIVE EYE DROPS 10ML,91414,1849,0,7,305,293,0,2017-01-01 00:00:00,140,2017-07-27 00:00:00,52873,37,Lubricant,Available
9514,OPTIVE EYE DROPS 10ML,91414,1037,2000,7,537,408,0,2017-02-01 00:00:00,254,2017-08-24 00:00:00,52873,37,Lubricant,Available
9515,OPTIVE EYE DROPS 10ML,91414,631,3008,7,564,444,0,2017-03-01 00:00:00,448,2017-09-25 00:00:00,52873,37,Lubricant,Available
9516,OPTIVE EYE DROPS 10ML,91414,1206,1008,7,647,476,0,2017-04-01 00:00:00,131,2017-10-30 00:00:00,52873,37,Lubricant,Available
9517,OPTIVE EYE DROPS 10ML,91414,468,3508,7,795,666,0,2017-05-01 00:00:00,391,2017-11-27 00:00:00,52873,37,Lubricant,Available
9518,OPTIVE EYE DROPS 10ML,91414,14,3508,7,956,773,0,2017-06-01 00:00:00,394,2017-12-27 00:00:00,52873,37,Lubricant,Available
9519,OPTIVE EYE DROPS 10ML,91414,0,3508,7,798,723,0,2017-07-01 00:00:00,827,2018-01-29 00:00:00,52873,37,Lubricant,Available
9520,OPTIVE EYE DROPS 10ML,91414,31,2500,7,379,587,0,2017-08-01 00:00:00,471,2018-02-27 00:00:00,52873,37,Lubricant,Available
9521,OPTIVE EYE DROPS 10ML,91414,3,2500,7,798,1060,0,2017-09-01 00:00:00,644,2018-03-27 00:00:00,52873,37,Lubricant,Available
9522,OPTIVE EYE DROPS 10ML,91414,2190,2000,7,371,585,0,2017-10-01 00:00:00,1269,2018-04-23 00:00:00,52873,37,Lubricant,Available
9523,OPTIVE EYE DROPS 10ML,91414,1080,2000,7,656,518,0,2017-11-01 00:00:00,956,2018-05-24 00:00:00,52873,37,Lubricant,Available
9524,OPTIVE EYE DROPS 10ML,91414,1883,2016,7,751,585,0,2018-06-01 00:00:00,842,2018-06-25 00:00:00,52873,37,Lubricant,Available
9525,OPTIVE EYE DROPS 10ML,91414,1883,2016,7,751,585,0,2018-05-01 00:00:00,1361,2018-06-25 00:00:00,52873,37,Lubricant,Available
9526,OPTIVE EYE DROPS 10ML,91414,1883,2016,7,751,585,0,2018-04-01 00:00:00,865,2018-06-25 00:00:00,52873,37,Lubricant,Available
9527,OPTIVE EYE DROPS 10ML,91414,1883,2016,7,751,585,0,2018-03-01 00:00:00,28,2018-06-25 00:00:00,52873,37,Lubricant,Available
9528,OPTIVE EYE DROPS 10ML,91414,1883,2016,7,751,585,0,2018-02-01 00:00:00,1076,2018-06-25 00:00:00,52873,37,Lubricant,Available
9529,OPTIVE EYE DROPS 10ML,91414,1883,2016,7,751,585,0,2018-01-01 00:00:00,10,2018-06-25 00:00:00,52873,37,Lubricant,Available
9530,OPTIVE EYE DROPS 10ML,91414,1883,2016,7,751,585,0,2017-12-01 00:00:00,170,2018-06-25 00:00:00,52873,37,Lubricant,Available
9531,OPTIVE PLUS EYE DROPS 10ML,102195,77,360,7,169,85,0,2016-01-01 00:00:00,4,2016-07-26 00:00:00,52873,37,Lubricant,Available
9532,OPTIVE PLUS EYE DROPS 10ML,102195,0,936,7,164,109,0,2016-02-01 00:00:00,0,2016-08-29 00:00:00,52873,37,Lubricant,Available
9533,OPTIVE PLUS EYE DROPS 10ML,102195,352,576,7,107,118,0,2016-04-01 00:00:00,160,2016-09-27 00:00:00,52873,37,Lubricant,Available
9534,OPTIVE PLUS EYE DROPS 10ML,102195,352,576,7,107,118,0,2016-03-01 00:00:00,0,2016-09-27 00:00:00,52873,37,Lubricant,Available
9535,OPTIVE PLUS EYE DROPS 10ML,102195,535,1368,7,146,155,0,2016-05-01 00:00:00,225,2016-11-29 00:00:00,52873,37,Lubricant,Available
9536,OPTIVE PLUS EYE DROPS 10ML,102195,194,1368,7,260,184,0,2016-06-01 00:00:00,122,2016-12-28 00:00:00,52873,37,Lubricant,Available
9537,OPTIVE PLUS EYE DROPS 10ML,102195,4,643,3,46,59,0,2015-12-01 00:00:00,5,2016-12-29 00:00:00,52873,37,Lubricant,Available
9538,OPTIVE PLUS EYE DROPS 10ML,102195,4,643,3,46,59,0,2015-11-01 00:00:00,17,2016-12-29 00:00:00,52873,37,Lubricant,Available
9539,OPTIVE PLUS EYE DROPS 10ML,102195,4,643,3,46,59,0,2015-10-01 00:00:00,67,2016-12-29 00:00:00,52873,37,Lubricant,Available
9540,OPTIVE PLUS EYE DROPS 10ML,102195,4,643,3,46,59,0,2015-09-01 00:00:00,54,2016-12-29 00:00:00,52873,37,Lubricant,Available
9541,OPTIVE PLUS EYE DROPS 10ML,102195,4,643,3,46,59,0,2015-08-01 00:00:00,109,2016-12-29 00:00:00,52873,37,Lubricant,Available
9542,OPTIVE PLUS EYE DROPS 10ML,102195,4,643,3,46,59,0,2015-07-01 00:00:00,37,2016-12-29 00:00:00,52873,37,Lubricant,Available
9543,OPTIVE PLUS EYE DROPS 10ML,102195,4,643,3,46,59,0,2015-06-01 00:00:00,69,2016-12-29 00:00:00,52873,37,Lubricant,Available
9544,OPTIVE PLUS EYE DROPS 10ML,102195,1409,720,7,251,174,0,2016-07-01 00:00:00,144,2017-01-30 00:00:00,52873,37,Lubricant,Available
9545,OPTIVE PLUS EYE DROPS 10ML,102195,1218,0,7,278,212,0,2016-09-01 00:00:00,128,2017-02-27 00:00:00,52873,37,Lubricant,Available
9546,OPTIVE PLUS EYE DROPS 10ML,102195,1218,0,7,278,212,0,2016-08-01 00:00:00,56,2017-02-27 00:00:00,52873,37,Lubricant,Available
9547,OPTIVE PLUS EYE DROPS 10ML,102195,877,1224,7,239,245,0,2016-10-01 00:00:00,253,2017-04-25 00:00:00,52873,37,Lubricant,Available
9548,OPTIVE PLUS EYE DROPS 10ML,102195,711,1224,7,176,227,0,2016-11-01 00:00:00,399,2017-05-31 00:00:00,52873,37,Lubricant,Available
9549,OPTIVE PLUS EYE DROPS 10ML,102195,474,1224,7,188,191,0,2016-12-01 00:00:00,101,2017-06-27 00:00:00,52873,37,Lubricant,Available
9550,OPTIVE PLUS EYE DROPS 10ML,102195,177,1224,7,184,211,0,2017-01-01 00:00:00,334,2017-07-27 00:00:00,52873,37,Lubricant,Available
9551,OPTIVE PLUS EYE DROPS 10ML,102195,852,2000,7,263,220,0,2017-02-01 00:00:00,146,2017-08-24 00:00:00,52873,37,Lubricant,Available
9552,OPTIVE PLUS EYE DROPS 10ML,102195,456,2000,7,446,317,0,2017-03-01 00:00:00,236,2017-09-25 00:00:00,52873,37,Lubricant,Available
9553,OPTIVE PLUS EYE DROPS 10ML,102195,34,0,7,553,368,0,2017-04-01 00:00:00,146,2017-10-30 00:00:00,52873,37,Lubricant,Available
9554,OPTIVE PLUS EYE DROPS 10ML,102195,37,3000,7,647,455,0,2017-05-01 00:00:00,182,2017-11-27 00:00:00,52873,37,Lubricant,Available
9555,OPTIVE PLUS EYE DROPS 10ML,102195,1366,3000,7,457,536,0,2017-06-01 00:00:00,224,2017-12-27 00:00:00,52873,37,Lubricant,Available
9556,OPTIVE PLUS EYE DROPS 10ML,102195,899,3000,7,315,434,0,2017-07-01 00:00:00,384,2018-01-29 00:00:00,52873,37,Lubricant,Available
9557,OPTIVE PLUS EYE DROPS 10ML,102195,530,3000,7,248,448,0,2017-08-01 00:00:00,731,2018-02-27 00:00:00,52873,37,Lubricant,Available
9558,OPTIVE PLUS EYE DROPS 10ML,102195,10,3000,7,315,477,0,2017-09-01 00:00:00,544,2018-03-27 00:00:00,52873,37,Lubricant,Available
9559,OPTIVE PLUS EYE DROPS 10ML,102195,3101,0,7,449,382,0,2017-10-01 00:00:00,666,2018-04-23 00:00:00,52873,37,Lubricant,Available
9560,OPTIVE PLUS EYE DROPS 10ML,102195,2604,0,7,413,331,0,2017-11-01 00:00:00,161,2018-05-24 00:00:00,52873,37,Lubricant,Available
9561,OPTIVE PLUS EYE DROPS 10ML,102195,2263,0,7,428,374,0,2018-06-01 00:00:00,265,2018-06-25 00:00:00,52873,37,Lubricant,Available
9562,OPTIVE PLUS EYE DROPS 10ML,102195,2263,0,7,428,374,0,2018-05-01 00:00:00,420,2018-06-25 00:00:00,52873,37,Lubricant,Available
9563,OPTIVE PLUS EYE DROPS 10ML,102195,2263,0,7,428,374,0,2018-04-01 00:00:00,359,2018-06-25 00:00:00,52873,37,Lubricant,Available
9564,OPTIVE PLUS EYE DROPS 10ML,102195,2263,0,7,428,374,0,2018-03-01 00:00:00,506,2018-06-25 00:00:00,52873,37,Lubricant,Available
9565,OPTIVE PLUS EYE DROPS 10ML,102195,2263,0,7,428,374,0,2018-02-01 00:00:00,375,2018-06-25 00:00:00,52873,37,Lubricant,Available
9566,OPTIVE PLUS EYE DROPS 10ML,102195,2263,0,7,428,374,0,2018-01-01 00:00:00,466,2018-06-25 00:00:00,52873,37,Lubricant,Available
9567,OPTIVE PLUS EYE DROPS 10ML,102195,2263,0,7,428,374,0,2017-12-01 00:00:00,117,2018-06-25 00:00:00,52873,37,Lubricant,Available
9568,ORELOX TABS 100MG 10'S,57223,1206,540,2,479,556,0,2016-01-01 00:00:00,796,2016-07-26 00:00:00,238536,40,Antibiotic,Available
9569,ORELOX TABS 100MG 10'S,57223,395,3105,2,616,557,0,2016-02-01 00:00:00,731,2016-08-29 00:00:00,238536,40,Antibiotic,Available
9570,ORELOX TABS 100MG 10'S,57223,684,3105,2,725,568,0,2016-04-01 00:00:00,390,2016-09-27 00:00:00,238536,40,Antibiotic,Available
9571,ORELOX TABS 100MG 10'S,57223,684,3105,2,725,568,0,2016-03-01 00:00:00,375,2016-09-27 00:00:00,238536,40,Antibiotic,Available
9572,ORELOX TABS 100MG 10'S,57223,3303,540,2,401,508,0,2016-05-01 00:00:00,466,2016-11-29 00:00:00,238536,40,Antibiotic,Available
9573,ORELOX TABS 100MG 10'S,57223,3156,540,2,277,501,0,2016-06-01 00:00:00,580,2016-12-28 00:00:00,238536,40,Antibiotic,Available
9574,ORELOX TABS 100MG 10'S,57223,2185,0,2,396,558,0,2015-12-01 00:00:00,427,2016-12-29 00:00:00,238536,40,Antibiotic,Available
9575,ORELOX TABS 100MG 10'S,57223,2185,0,2,396,558,0,2015-11-01 00:00:00,431,2016-12-29 00:00:00,238536,40,Antibiotic,Available
9576,ORELOX TABS 100MG 10'S,57223,2185,0,2,396,558,0,2015-10-01 00:00:00,571,2016-12-29 00:00:00,238536,40,Antibiotic,Available
9577,ORELOX TABS 100MG 10'S,57223,2185,0,2,396,558,0,2015-09-01 00:00:00,187,2016-12-29 00:00:00,238536,40,Antibiotic,Available
9578,ORELOX TABS 100MG 10'S,57223,2185,0,2,396,558,0,2015-08-01 00:00:00,809,2016-12-29 00:00:00,238536,40,Antibiotic,Available
9579,ORELOX TABS 100MG 10'S,57223,2185,0,2,396,558,0,2015-07-01 00:00:00,515,2016-12-29 00:00:00,238536,40,Antibiotic,Available
9580,ORELOX TABS 100MG 10'S,57223,2185,0,2,396,558,0,2015-06-01 00:00:00,835,2016-12-29 00:00:00,238536,40,Antibiotic,Available
9581,ORELOX TABS 100MG 10'S,57223,3483,0,2,211,518,0,2016-07-01 00:00:00,802,2017-01-30 00:00:00,238536,40,Antibiotic,Available
9582,ORELOX TABS 100MG 10'S,57223,3261,0,2,227,314,0,2016-09-01 00:00:00,241,2017-02-27 00:00:00,238536,40,Antibiotic,Available
9583,ORELOX TABS 100MG 10'S,57223,3261,0,2,227,314,0,2016-08-01 00:00:00,794,2017-02-27 00:00:00,238536,40,Antibiotic,Available
9584,ORELOX TABS 100MG 10'S,57223,2801,0,2,251,231,0,2016-10-01 00:00:00,167,2017-04-25 00:00:00,238536,40,Antibiotic,Available
9585,ORELOX TABS 100MG 10'S,57223,2574,0,2,229,228,0,2017-05-01 00:00:00,220,2017-05-31 00:00:00,238536,40,Antibiotic,Available
9586,ORELOX TABS 100MG 10'S,57223,2574,0,2,229,228,0,2017-04-01 00:00:00,150,2017-05-31 00:00:00,238536,40,Antibiotic,Available
9587,ORELOX TABS 100MG 10'S,57223,2574,0,2,229,228,0,2017-03-01 00:00:00,236,2017-05-31 00:00:00,238536,40,Antibiotic,Available
9588,ORELOX TABS 100MG 10'S,57223,2574,0,2,229,228,0,2017-02-01 00:00:00,302,2017-05-31 00:00:00,238536,40,Antibiotic,Available
9589,ORELOX TABS 100MG 10'S,57223,2574,0,2,229,228,0,2017-01-01 00:00:00,214,2017-05-31 00:00:00,238536,40,Antibiotic,Available
9590,ORELOX TABS 100MG 10'S,57223,2574,0,2,229,228,0,2016-12-01 00:00:00,42,2017-05-31 00:00:00,238536,40,Antibiotic,Available
9591,ORELOX TABS 100MG 10'S,57223,2574,0,2,229,228,0,2016-11-01 00:00:00,424,2017-05-31 00:00:00,238536,40,Antibiotic,Available
9592,ORELOX TABS 100MG 10'S,57223,2290,0,2,0,0,2,2016-12-01 00:00:00,0,2017-06-27 00:00:00,238536,40,Antibiotic,Available
9593,ORELOX TABS 100MG 10'S,57223,1924,0,2,5,2,2,2017-01-01 00:00:00,0,2017-07-27 00:00:00,238536,40,Antibiotic,Available
9594,ORELOX TABS 100MG 10'S,57223,0,0,2,180,90,2,2017-08-01 00:00:00,37,2017-08-24 00:00:00,238536,40,Antibiotic,Available
9595,ORELOX TABS 100MG 10'S,57223,0,0,2,180,90,2,2017-07-01 00:00:00,527,2017-08-24 00:00:00,238536,40,Antibiotic,Available
9596,ORELOX TABS 100MG 10'S,57223,0,0,2,180,90,2,2017-06-01 00:00:00,14,2017-08-24 00:00:00,238536,40,Antibiotic,Available
9597,ORELOX TABS 100MG 10'S,57223,0,0,2,180,90,2,2017-05-01 00:00:00,0,2017-08-24 00:00:00,238536,40,Antibiotic,Available
9598,ORELOX TABS 100MG 10'S,57223,0,0,2,180,90,2,2017-04-01 00:00:00,0,2017-08-24 00:00:00,238536,40,Antibiotic,Available
9599,ORELOX TABS 100MG 10'S,57223,0,0,2,180,90,2,2017-03-01 00:00:00,0,2017-08-24 00:00:00,238536,40,Antibiotic,Available
